4086,Michael Schultz,Drama,Woman Thou Art Loosed ,6.9
4087,Patricia Cardoso,Comedy|Drama,Real Women Have Curves ,7
4088,,Drama|War,Deadline Gallipoli             ,7.4
4089,Deepa Mehta,Drama|Romance,Water ,7.8
4090,Damien O'Donnell,Comedy|Drama,East Is East ,6.9
4091,Peter M. Cohen,Comedy|Romance,Whipped ,4.4
4092,Mira Nair,Crime|Drama|History|Romance,Kama Sutra: A Tale of Love ,6
4093,Nicole Holofcener,Comedy|Drama,Please Give ,6.6
4094,Mel Stuart,Family|Fantasy|Musical,Willy Wonka & the Chocolate Factory ,7.8
4095,Anthony Hickox,Fantasy|Horror,Warlock: The Armageddon ,5.3
4096,Tom Schulman,Comedy|Crime,8 Heads in a Duffel Bag ,5.3
4097,Terrence Malick,Drama|Romance,Days of Heaven ,8
4098,Jill Sprecher,Drama,Thirteen Conversations About One Thing ,7.1
4099,Darren Stein,Comedy|Crime|Thriller,Jawbreaker ,5.4
4100,Julian Schnabel,Biography|Drama,Basquiat ,6.9
4101,Noah Baumbach,Comedy|Drama|Romance,Frances Ha ,7.4
4102,Gavin Hood,Crime|Drama,Tsotsi ,7.3
4103,Todd Solondz,Comedy|Drama,Happiness ,7.8
4104,George Gallo,Comedy|Documentary,DysFunktional Family ,6.6
4105,Kevin Smith,Comedy|Drama|Horror,Tusk ,5.4
4106,Chan-wook Park,Drama|Mystery|Thriller,Oldboy ,8.4
4107,David Nixon,Drama|Family,Letters to God ,6.3
4108,Jason Eisener,Action|Comedy|Thriller,Hobo with a Shotgun ,6.1
4109,Enrique Begne,Action|Comedy,Compadres ,5
4110,Matthew Bright,Comedy|Crime|Drama|Thriller,Freeway ,6.9
4111,Michael Landon Jr.,Drama|Family|Western,Love's Abiding Joy ,7.2
4112,Andrea Arnold,Drama,Fish Tank ,7.3
4113,Whit Stillman,Comedy|Drama|Romance,Damsels in Distress ,5.7
4114,,Horror|Sci-Fi|Thriller,Creature             ,5
4115,Leslye Headland,Comedy|Romance,Bachelorette ,5.3
4116,,Comedy|Drama|Horror|Sci-Fi|Thriller,BrainDead             ,7.9
4117,Bobby Roth,Drama|Family|Music,Brave New Girl ,5
4118,Tim Heidecker,Comedy,Tim and Eric's Billion Dollar Movie ,5.3
4119,Rupert Wyatt,Crime|Drama|Thriller,The Gambler ,6
4120,,Drama,The Grand             ,7.6
4121,Marco Kreuzpaintner,Comedy|Drama|Romance|Sport,Summer Storm ,7.4
4122,Kate Connor,Drama|History|War,Fort McCoy ,5.9
4123,Deon Taylor,Horror|Thriller,Chain Letter ,4.1
4124,Jason Alexander,Comedy|Drama,Just Looking ,6.7
4125,Xavier Gens,Drama|Sci-Fi|Thriller,The Divide ,5.8
4126,Conor McPherson,Drama|Horror|Romance,The Eclipse ,6.2
4127,Will Canon,Horror|Thriller,Demonic ,5.3
4128,Philip Zlotorynski,Comedy,My Big Fat Independent Movie ,3.3
4129,Tim Burton,Adventure|Family|Fantasy,Alice in Wonderland ,6.5
4130,Lance Kawas,Comedy,The Deported ,6.2
4131,Francesca Gregorini,Drama,Tanner Hall ,5.9
4132,Marcio Garcia,Action|Drama|Thriller,Open Road ,5.5
4133,David Wain,Comedy,They Came Together ,5.5
4134,Craig Moss,Comedy,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ,2.6
4135,Michael Jai White,Action|Drama|Sport,Never Back Down 2: The Beatdown ,5.8
4136,John Boorman,Crime|Thriller,Point Blank ,7.4
4137,Paolo Monico,Comedy,Four Single Fathers ,5.1
4138,Youssef Delara,Thriller,Enter the Dangerous Mind ,5.2
4139,Darin Scott,Drama|Horror|Mystery|Thriller,Something Wicked ,4.8
4140,Christian Sesma,Thriller,AWOL-72 ,3.9
4141,Monte Hellman,Adventure|Crime|Drama,Iguana ,6.2
4142,Kenneth Branagh,Drama|Family|Fantasy|Romance,Cinderella ,7
4143,Brian Caunter,Action|Adventure|Crime|Drama,Chicago Overcoat ,6.2
4144,Chris D'Arienzo,Comedy|Drama|Romance,Barry Munday ,5.9
4145,Walter Salles,Drama,Central Station ,8
4146,Frank Capra,Comedy|Drama,Pocketful of Miracles ,7.3
4147,Isaac Florentine,Action|Crime,Close Range ,4.9
4148,Susan Seidelman,Comedy|Romance,Boynton Beach Club ,6.5
4149,Michael Polish,Drama|Horror|Mystery|Thriller,Amnesiac ,4.3
4150,Heidi Ewing,Documentary,Freakonomics ,6.4
4151,Richard Donner,Fantasy|Horror|Mystery,The Omen ,7.6
4152,Alexandre Aja,Horror,High Tension ,6.8
4153,Leon Ford,Comedy|Drama|Romance|Sci-Fi,Griff the Invisible ,6.1
4154,Hank Braxtan,Action|Horror|Thriller,Unnatural ,4
4155,Craig Brewer,Crime|Drama|Music,Hustle & Flow ,7.4
4156,Billy Wilder,Comedy|Music|Romance,Some Like It Hot ,8.3
4157,John Carl Buechler,Horror,Friday the 13th Part VII: The New Blood ,5.3
4158,Victor Fleming,Adventure|Family|Fantasy|Musical,The Wizard of Oz ,8.1
4159,Mel Brooks,Comedy,Young Frankenstein ,8
4160,George A. Romero,Horror,Diary of the Dead ,5.7
4161,Rajkumar Hirani,Comedy|Drama|Romance,Lage Raho Munna Bhai ,8.2
4162,Victor Nunez,Drama,Ulee's Gold ,7.1
4163,Carroll Ballard,Adventure|Family|Sport,The Black Stallion ,7.4
4164,Rohit Jugraj,Romance,Sardaar Ji ,6.6
4165,Thorbjørn Christoffersen,Action|Adventure|Animation|Comedy|Sci-Fi,Journey to Saturn ,5.7
4166,John Ford,Adventure|Comedy|Romance,Donovan's Reef ,6.9
4167,Alex van Warmerdam,Comedy|Drama,The Dress ,7
4168,Victor Fleming,Drama|Fantasy|Romance|War,A Guy Named Joe ,7
4169,Mel Brooks,Comedy|Western,Blazing Saddles ,7.8
4170,Joseph Zito,Horror|Thriller,Friday the 13th: The Final Chapter ,5.9
4171,Pawel Pawlikowski,Drama,Ida ,7.4
4172,James Ivory,Drama|Romance,Maurice ,7.8
4173,Frank Sebastiano,Comedy|Sport,Beer League ,6
4174,Rand Ravich,Drama|Sci-Fi|Thriller,The Astronaut's Wife ,5.3
4175,Stacy Peralta,Documentary|History|Sport,Riding Giants ,7.9
4176,Nacho Vigalondo,Horror|Mystery|Sci-Fi|Thriller,Timecrimes ,7.2
4177,Hao Ning,Action|Adventure|Comedy,Silver Medallist ,7.4
4178,Tony Giglio,Horror|Thriller,Timber Falls ,5.3
4179,Stanley Donen,Comedy|Musical|Romance,Singin' in the Rain ,8.3
4180,Joe Cross,Documentary,"Fat, Sick & Nearly Dead ",7.6
4181,Michael Tiddes,Comedy|Fantasy,A Haunted House ,5.1
4182,Dinesh D'Souza,Documentary,2016: Obama's America ,5.1
4183,Rob Zombie,Horror,Halloween II ,4.9
4184,Tom Hanks,Comedy|Drama|Music,That Thing You Do! ,6.9
4185,Tommy Lee Wallace,Horror|Mystery|Sci-Fi,Halloween III: Season of the Witch ,4.6
4186,Don Taylor,Action|Sci-Fi,Escape from the Planet of the Apes ,6.3
4187,Martin Ritt,Drama,Hud ,7.9
4188,Leslie Small,Comedy|Documentary,Kevin Hart: Let Me Explain ,6.7
4189,Gus Van Sant,Drama,My Own Private Idaho ,7.1
4190,Zach Braff,Comedy|Drama|Romance,Garden State ,7.6
4191,Richard Linklater,Drama|Romance,Before Sunrise ,8.1
4192,Éric Tessier,Action|Drama|Horror|Thriller,Sur le seuil ,6.6
4193,Alison Maclean,Drama,Jesus' Son ,7
4194,Alice Wu,Comedy|Drama|Romance,Saving Face ,7.6
4195,Sarah Gavron,Drama,Brick Lane ,6.7
4196,Jake Schreier,Comedy|Crime|Drama|Sci-Fi,Robot & Frank ,7.1
4197,Isabel Coixet,Drama|Romance,My Life Without Me ,7.6
4198,James Ponsoldt,Comedy|Drama|Romance,The Spectacular Now ,7.1
4199,Randall Miller,Comedy|Family|Musical|Romance|Short,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,7.1
4200,Larry Charles,Comedy|Documentary|War,Religulous ,7.7
4201,Joshua Tickell,Documentary,Fuel ,7.6
4202,Tim Boxell,Drama,Valley of the Heart's Delight ,6.6
4203,Rawson Marshall Thurber,Comedy|Sport,Dodgeball: A True Underdog Story ,6.7
4204,Michael D. Sellers,Comedy|Drama|Family,Eye of the Dolphin ,5.7
4205,Reed Cowan,Documentary,8: The Mormon Proposition ,7.1
4206,James Dodson,Comedy|Drama|Romance,The Other End of the Line ,6.2
4207,Stefan Ruzowitzky,Horror|Thriller,Anatomy ,6.1
4208,Alex Rivera,Drama|Romance|Sci-Fi|Thriller,Sleep Dealer ,5.9
4209,James Gunn,Comedy|Crime|Drama,Super ,6.8
4210,John Murlowski,Comedy|Drama|Family|Romance,Christmas Mail ,5.8
4211,Benni Diez,Comedy|Horror,Stung ,5
4212,Danny Perez,Horror,Antibirth ,6.3
4213,Spike Lee,Drama|History,Get on the Bus ,6.8
4214,Robby Henson,Drama|Horror|Mystery|Thriller,Thr3e ,5.1
4215,Mike Judge,Adventure|Comedy|Sci-Fi,Idiocracy ,6.6
4216,Zackary Adler,Crime|Drama,The Rise of the Krays ,5
4217,Shane Meadows,Crime|Drama,This Is England ,7.7
4218,Dominic Burns,Comedy|Sci-Fi,Alien Uprising ,3.1
4219,George Sidney,Comedy|Musical,Bathing Beauty ,6.5
4220,Carmen Marron,Drama|Musical,Go for It! ,3.9
4221,Tim McCanlies,Comedy|Drama|Family,"Dancer, Texas Pop. 81 ",6.8
4222,George Sidney,Drama|Family|Musical|Romance,Show Boat ,7
4223,Mario Van Peebles,Drama,Redemption Road ,5.9
4224,Jason Stone,Thriller,The Calling ,5.8
4225,Jerry Rees,Adventure|Animation|Comedy|Family|Fantasy|Musical,The Brave Little Toaster ,7.3
4226,James Algar,Animation|Family|Fantasy|Music,Fantasia ,7.8
4227,William Friedkin,Action|Crime|Drama|Thriller,The French Connection ,7.8
4228,Jaco Booyens,Drama|Thriller,8 Days ,6.9
4229,Steve Miner,Horror|Thriller,Friday the 13th Part III ,5.7
4230,Danny Steinmann,Horror|Mystery|Thriller,Friday the 13th: A New Beginning ,4.7
4231,Michael Landon Jr.,Drama,The Last Sin Eater ,5.9
4232,Jon Gunn,Drama,Do You Believe? ,5.9
4233,Hayley Cloake,Thriller,Impact Point ,4.3
4234,Tay Garnett,Drama,The Valley of Decision ,7.5
4235,Shyam Madiraju,Drama|Thriller,Eden ,4.8
4236,Harmage Singh Kalirai,Comedy|Drama|Romance,Chicken Tikka Masala ,5.8
4237,Rita Merson,Comedy|Music|Romance,Always Woodstock ,5.3
4238,Jon Knautz,Action|Comedy|Horror,Jack Brooks: Monster Slayer ,6
4239,William Wyler,Drama|Romance|War,The Best Years of Our Lives ,8.1
4240,Larry Clark,Biography|Crime|Drama,Bully ,7
4241,Petter Næss,Comedy|Drama,Elling ,7.6
4242,Robert Fontaine,Crime|Drama,Mi America ,7.2
4243,Jaume Balagueró,Horror,[Rec] ,7.5
4244,Patricia Cardoso,Drama,Lies in Plain Sight ,6.3
4245,Dan Perri,Comedy|Drama|Mystery|Romance|Thriller,Sharkskin ,6.7
4246,Neil Mcenery-West,Horror|Sci-Fi|Thriller,Containment ,4.8
4247,Anthony O'Brien,Adventure|Drama|Western,The Timber ,5.5
4248,Terence Young,Action|Adventure|Thriller,From Russia with Love ,7.5
4249,Michael Herz,Action|Comedy|Horror|Sci-Fi,The Toxic Avenger Part II ,5.1
4250,,Crime|Drama|Mystery,In the Heat of the Night             ,7.4
4251,Woody Allen,Comedy|Sci-Fi,Sleeper ,7.3
4252,David Robert Mitchell,Horror|Mystery,It Follows ,6.9
4253,Woody Allen,Comedy,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,6.8
4254,Robert Mulligan,Crime|Drama,To Kill a Mockingbird ,8.4
4255,George Miller,Action|Adventure|Sci-Fi|Thriller,Mad Max 2: The Road Warrior ,7.6
4256,Chia-Liang Liu,Action|Comedy,The Legend of Drunken Master ,7.6
4257,Stanley Kubrick,Crime|Drama|Romance,Lolita ,7.7
4258,Kimberly Peirce,Biography|Crime|Drama|Romance,Boys Don't Cry ,7.6
4259,Chris Kentis,Drama|Horror|Mystery|Thriller,Silent House ,5.3
4260,Florian Henckel von Donnersmarck,Drama|Thriller,The Lives of Others ,8.5
4261,Alex Kendrick,Drama,Courageous ,7
4262,Robert Rossen,Drama|Sport,The Hustler ,8
4263,Jack Conway,Adventure|Drama|Romance|Western,Boom Town ,7.1
4264,Sylvain Chomet,Animation|Comedy|Drama,The Triplets of Belleville ,7.8
4265,Chris Eyre,Comedy|Drama,Smoke Signals ,7.2
4266,Shari Springer Berman,Biography|Comedy|Drama,American Splendor ,7.5
4267,Richard Linklater,Drama|Romance,Before Sunset ,8
4268,Alejandro G. Iñárritu,Drama|Thriller,Amores Perros ,8.1
4269,Catherine Hardwicke,Drama,Thirteen ,6.8
4270,Elia Kazan,Drama|Romance,Gentleman's Agreement ,7.4
4271,Debra Granik,Drama,Winter's Bone ,7.2
4272,Kevin Macdonald,Adventure|Documentary|Drama|Sport,Touching the Void ,8.1
4273,Henry King,Drama|Musical|Romance,Alexander's Ragtime Band ,7
4274,Miranda July,Comedy|Drama,Me and You and Everyone We Know ,7.4
4275,Charles Ferguson,Crime|Documentary,Inside Job ,8.3
4276,Max Joseph,Drama|Music|Romance,We Are Your Friends ,6.1
4277,Jim Jarmusch,Action|Crime|Drama|Thriller,Ghost Dog: The Way of the Samurai ,7.5
4278,David Ayer,Action|Crime|Drama|Thriller,Harsh Times ,7
4279,Jerry Jameson,Crime|Drama|Thriller,Captive ,5.3
4280,Steven Soderbergh,Comedy|Romance,Full Frontal ,4.7
4281,Kevin Tenney,Horror|Mystery|Thriller,Witchboard ,5.7
4282,,Comedy,Strangers with Candy             ,8.1
4283,Kenneth Branagh,Drama,Hamlet ,7.8
4284,John Cameron Mitchell,Comedy|Drama|Romance,Shortbus ,6.5
4285,Ari Folman,Animation|Biography|Documentary|Drama|History|War,Waltz with Bashir ,8
4286,Gary Rogers,Adventure,"The Book of Mormon Movie, Volume 1: The Journey ",3.3
4287,Charles Ferguson,Documentary|War,No End in Sight ,8.3
4288,Marielle Heller,Drama|Romance,The Diary of a Teenage Girl ,6.9
4289,,Comedy|Drama|Romance,Get Real             ,7.3
4290,David Sington,Documentary|History,In the Shadow of the Moon ,8.1
4291,Kelly Reichardt,Drama|Western,Meek's Cutoff ,6.5
4292,Fenton Bailey,Biography|Documentary|History,Inside Deep Throat ,6.8
4293,Bob Giraldi,Crime|Drama|Romance,Dinner Rush ,7.3
4294,Jill Sprecher,Comedy|Drama,Clockwatchers ,6.4
4295,Huck Botko,Comedy,The Virginity Hit ,4.6
4296,Luc Besson,Comedy|Drama|Thriller,Subway ,6.5
4297,David Duchovny,Comedy|Drama,House of D ,7
4298,Mitchell Lichtenstein,Comedy|Fantasy|Horror|Thriller,Teeth ,5.4
4299,Lance Mungia,Action|Adventure|Comedy|Drama|Music|Sci-Fi,Six-String Samurai ,6.7
4300,Kundan Shah,Action|Comedy|Romance|Thriller,Hum To Mohabbat Karega ,2.8
4301,Michael Dowse,Biography|Comedy|Drama|Music,It's All Gone Pete Tong ,7.4
4302,Hue Rhodes,Comedy|Drama,Saint John of Las Vegas ,5.8
4303,Shane Meadows,Comedy|Drama|Romance|Sport,24 7: Twenty Four Seven ,7.1
4304,Roland Emmerich,Drama,Stonewall ,4.5
4305,,Comedy|Drama|Sci-Fi,Eureka             ,7.9
4306,Jugal Hansraj,Animation|Comedy|Family|Romance,Roadside Romeo ,5.3
4307,Danny Provenzano,Crime|Drama,This Thing of Ours ,5.4
4308,Bill Muir,Adventure|Family|Fantasy,The Lost Medallion: The Adventures of Billy Stone ,4.8
4309,Richard LaGravenese,Comedy|Drama|Musical|Romance,The Last Five Years ,5.9
4310,Noah Buschel,Drama,The Missing Person ,6.2
4311,Brian Yuzna,Horror|Romance|Sci-Fi,Return of the Living Dead III ,5.9
4312,Hunter Richards,Drama|Romance,London ,6.6
4313,Laurie Collyer,Drama,Sherrybaby ,6.6
4314,Bruce McCulloch,Comedy|Crime,Stealing Harvard ,5.1
4315,Aaron Hann,Drama|Horror|Mystery|Sci-Fi|Thriller,Circle ,6
4316,James Watkins,Horror|Thriller,Eden Lake ,6.8
4317,Catherine Hardwicke,Thriller,Plush ,5.4
4318,Phil Claydon,Action|Comedy|Fantasy|Horror,Vampire Killers ,5.2
4319,Ralph Ziman,Action|Crime|Drama,Gangster's Paradise: Jerusalema ,7.8
4320,John Simpson,Crime|Drama|Thriller,Freeze Frame ,6.4
4321,Colin Minihan,Horror,Grave Encounters ,6.1
4322,Conor McMahon,Comedy|Horror,Stitches ,5.7
4323,Chris Shadley,Crime|Drama|Horror|Mystery|Thriller,Nine Dead ,5.5
4324,Simon Napier-Bell,Documentary,"To Be Frank, Sinatra at 100 ",7.4
4325,Woody Allen,Comedy,Bananas ,7.1
4326,Simon Yin,Thriller,Supercapitalist ,3.9
4327,Jeff Crook,Action|Crime|Drama|Thriller,Rockaway ,4.6
4328,,Comedy|Drama,Wings             ,7.3
4329,Orson Welles,Crime|Drama|Film-Noir|Mystery|Thriller,The Lady from Shanghai ,7.7
4330,Dave Payne,Horror|Thriller,No Man's Land: The Rise of Reeker ,4.9
4331,James Cox,Crime|Drama,Highway ,6.3
4332,Jonas Åkerlund,Comedy|Crime|Drama,Small Apartments ,6.1
4333,Brad Copeland,Comedy,Coffee Town ,6.6
4334,Paul Bunnell,Comedy|Fantasy|Musical|Sci-Fi,The Ghastly Love of Johnny X ,5.7
4335,Phil Morrison,Comedy|Drama,All Is Bright ,5.6
4336,Harald Reinl,Horror|Mystery,The Torture Chamber of Dr. Sadism ,6
4337,James Cox,Comedy|Drama,Straight A's ,5.7
4338,Richard Lester,Comedy|Musical,A Funny Thing Happened on the Way to the Forum ,7
4339,Michael Moore,Documentary,Slacker Uprising ,5.3
4340,Tanner Beard,Action|Adventure|History|Western,The Legend of Hell's Gate: An American Conspiracy ,4.4
4341,Scott Dow,Comedy|Horror,The Walking Deceased ,3.4
4342,Derick Martini,Drama|Horror|Mystery|Thriller,The Curse of Downers Grove ,4.5
4343,Jerry Dugan,Thriller,Shark Lake ,3.4
4344,Tim Hunter,Crime|Drama,River's Edge ,7.1
4345,Michael Polish,Drama|Fantasy,Northfork ,6.4
4346,William Kaufman,Action|Thriller,The Marine 4: Moving Target ,5.2
4347,Rodrigo Cortés,Drama|Mystery|Thriller,Buried ,7
4348,Richard Ayoade,Comedy|Drama|Romance,Submarine ,7.3
4349,Jehane Noujaim,Documentary|Drama|History|News,The Square ,8.1
4350,Pascal Arnold,Drama,One to Another ,5.8
4351,Kimberly Peirce,Drama|Fantasy|Horror,Carrie ,5.9
4352,Remo,Drama|Musical,ABCD (Any Body Can Dance) ,6.4
4353,Wes Craven,Horror,A Nightmare on Elm Street ,7.5
4354,James Marsh,Biography|Crime|Documentary|History|Thriller,Man on Wire ,7.8
4355,John Laing,Drama,Abandoned ,6.3
4356,Jamal Hill,Drama,Brotherly Love ,7.2
4357,Daniel Stamm,Drama|Horror|Thriller,The Last Exorcism ,5.6
4358,Sam Taylor-Johnson,Biography|Drama|Music,Nowhere Boy ,7.2
4359,Elia Kazan,Drama,A Streetcar Named Desire ,8
4360,Stanley Kubrick,Comedy,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,8.5
4361,Carlos Carrera,Drama|Romance,El crimen del padre Amaro ,6.8
4362,Benh Zeitlin,Drama|Fantasy,Beasts of the Southern Wild ,7.3
4363,J. Lee Thompson,Action|Sci-Fi,Battle for the Planet of the Apes ,5.5
4364,Maggie Greenwald,Drama|Music,Songcatcher ,7.3
4365,Vera Farmiga,Drama,Higher Ground ,6.3
4366,Vijay Chandar,Comedy|Romance,Vaalu ,5.1
4367,Morgan Spurlock,Comedy|Documentary,The Greatest Movie Ever Sold ,6.6
4368,Jonathan Wacks,Comedy|Horror,Ed and His Dead Mother ,6.1
4369,Khyentse Norbu,Adventure|Drama,Travelers and Magicians ,7.5
4370,Ted Post,Western,Hang 'Em High ,7
4371,Richard Brooks,Crime|Drama|Film-Noir,Deadline - U.S.A. ,7.2
4372,Tony Krantz,Horror|Thriller,Sublime ,5.3
4373,Mitchell Altieri,Comedy|Horror|Thriller,A Beginner's Guide to Snuff ,8.7
4374,W.D. Hogan,Action|Sci-Fi,Independence Daysaster ,3.4
4375,Corey Grant,Comedy|Drama,Dysfunctional Friends ,5.4
4376,Tom Tykwer,Crime|Drama,Run Lola Run ,7.8
4377,Lucky McKee,Drama|Horror,May ,6.7
4378,Richard Boddington,Adventure|Family,Against the Wild ,4.7
4379,David Hunt,Horror,Living Dark: The Story of Ted the Caver ,6.3
4380,Patricia Riggen,Adventure|Drama,Under the Same Moon ,7.4
4381,J. Lee Thompson,Action|Sci-Fi,Conquest of the Planet of the Apes ,6.1
4382,Todd Field,Crime|Drama,In the Bedroom ,7.5
4383,Steven R. Monroe,Horror|Thriller,I Spit on Your Grave ,6.3
4384,Mark Illsley,Comedy|Crime|Romance,"Happy, Texas ",6.3
4385,Pawel Pawlikowski,Drama|Romance,My Summer of Love ,6.8
4386,Ritesh Batra,Drama|Romance,The Lunchbox ,7.8
4387,Sally Potter,Drama|Romance,Yes ,6.9
4388,Frank Capra,Comedy|Drama|Romance,You Can't Take It with You ,8
4389,Fred Zinnemann,Drama|Romance|War,From Here to Eternity ,7.8
4390,John Ford,Western,She Wore a Yellow Ribbon ,7.4
4391,Brad J. Silverman,Drama|Music,Grace Unplugged ,6.1
4392,Dave Meyers,Comedy|Drama,Foolish ,4.3
4393,David M. Matthews,Crime|Drama|Thriller,N-Secure ,3.5
4394,Nadine Labaki,Comedy|Drama|Romance,Caramel ,7.2
4395,Lluís Quílez,Horror|Thriller,Out of the Dark ,4.7
4396,Eytan Fox,Comedy|Drama|Romance,The Bubble ,7.3
4397,Francis Ford Coppola,Drama|Mystery|Thriller,The Conversation ,7.9
4398,Romesh Sharma,Romance,Dil Jo Bhi Kahey... ,5.1
4399,François Truffaut,Crime|Drama|Romance,Mississippi Mermaid ,7.2
4400,Adam Goldberg,Drama|Mystery,I Love Your Work ,5.4
4401,Travis Zariwny,Horror,Cabin Fever ,3.7
4402,Zack Snyder,Action|Horror|Thriller,Dawn of the Dead ,7.4
4403,Adrienne Shelly,Comedy|Drama|Romance,Waitress ,7.1
4404,Newt Arnold,Action|Biography|Drama|Sport,Bloodsport ,6.8
4405,Frank Capra,Comedy|Drama,Mr. Smith Goes to Washington ,8.2
4406,Larry Clark,Drama,Kids ,7
4407,Noah Baumbach,Comedy|Drama,The Squid and the Whale ,7.4
4408,Charles Herman-Wurmfeld,Comedy|Drama|Romance,Kissing Jessica Stein ,6.7
4409,Yimou Zhang,Comedy|Drama,"A Woman, a Gun and a Noodle Shop ",5.7
4410,John Stockwell,Action,Kickboxer: Vengeance ,9.1
4411,Alfred Hitchcock,Film-Noir|Mystery|Romance|Thriller,Spellbound ,7.6
4412,Atom Egoyan,Drama|Mystery|Romance,Exotica ,7.2
4413,Vincent Gallo,Comedy|Crime|Drama|Romance,Buffalo '66 ,7.5
4414,James Wan,Fantasy|Horror|Mystery|Thriller,Insidious ,6.8
4415,Alex Cox,Comedy|Crime|Sci-Fi|Thriller,Repo Man ,6.9
4416,Fabián Bielinsky,Crime|Drama|Thriller,Nine Queens ,7.9
4417,Dror Moreh,Documentary|War,The Gatekeepers ,7.6
4418,Rebecca Miller,Drama,The Ballad of Jack and Rose ,6.7
4419,Maggie Carey,Comedy|Romance,The To Do List ,5.8
4420,Roger Avary,Crime|Drama|Thriller,Killing Zoe ,6.5
4421,Henry Bean,Drama,The Believer ,7.2
4422,David Gordon Green,Drama|Romance,Snow Angels ,6.9
4423,Simeon Rice,Action|Horror|Thriller,Unsullied ,5.5
4424,Brad Anderson,Horror|Mystery,Session 9 ,6.5
4425,Jeff Garlin,Comedy|Romance,I Want Someone to Eat Cheese With ,6.2
4426,Qasim Basir,Drama|Family,Mooz-Lum ,6.7
4427,Adam Green,Comedy|Horror,Hatchet ,5.7
4428,Charles Chaplin,Comedy|Drama|Family,Modern Times ,8.6
4429,Pete Jones,Drama,Stolen Summer ,6.5
4430,Bruce Campbell,Comedy|Fantasy,My Name Is Bruce ,6.3
4431,Mark Brown,Comedy|Drama,The Salon ,4.3
4432,Adam Carolla,Comedy,Road Hard ,6.1
4433,Ira Sachs,Drama|Music|Romance,Forty Shades of Blue ,6
4434,John Sayles,Drama|War,Amigo ,5.8
4435,Bruce McDonald,Fantasy|Horror,Pontypool ,6.7
4436,James Mottern,Drama,Trucker ,6.7
4437,Jaime Zevallos,Comedy|Drama|Romance,Me You and Five Bucks ,7.6
4438,Rob Zombie,Drama|Fantasy|Horror|Thriller,The Lords of Salem ,5.1
4439,Gerard Johnstone,Comedy|Horror|Mystery,Housebound ,6.8
4440,Robert Greenwald,Documentary,Wal-Mart: The High Cost of Low Price ,6.8
4441,David Ray,Drama|Fantasy|Romance,Fetching Cody ,6.8
4442,Dave Rodriguez,Comedy|Drama,Once Upon a Time in Queens ,6.3
4443,Nae Caranfil,Comedy|Drama,Closer to the Moon ,7.1
4444,David Winning,Sci-Fi,Mutant World ,2.8
4445,Frank Lotito,Comedy|Drama|Family,Growing Up Smith ,8.2
4446,Timothy Woodward Jr.,Action|Crime|Thriller,Checkmate ,3.1
4447,Christopher McQuarrie,Action|Crime|Mystery|Thriller,Jack Reacher ,7
4448,Tara Subkoff,Drama|Horror|Mystery|Thriller,#Horror ,3.3
4449,Russell Friedenberg,Action|Horror|Thriller,Wind Walkers ,3.6
4450,William Cottrell,Animation|Family|Fantasy|Musical,Snow White and the Seven Dwarfs ,7.7
4451,Lucrecia Martel,Drama,The Holy Girl ,6.7
4452,Edward Dmytryk,Western,Shalako ,5.5
4453,Zak Penn,Adventure|Comedy|Horror,Incident at Loch Ness ,6.6
4454,Alex Ranarivelo,Drama,The Dog Lover ,4.8
4455,Jon Knautz,Horror|Thriller,Girl House ,5.5
4456,Mathieu Amalric,Crime|Romance|Thriller,The Blue Room ,6.3
4457,David Worth,Horror|Thriller,House at the End of the Drive ,6.9
4458,Leslie H. Martinson,Adventure|Comedy|Family,Batman: The Movie ,6.5
4459,Guy Ritchie,Comedy|Crime,"Lock, Stock and Two Smoking Barrels ",8.2
4460,Robert M. Young,Western,The Ballad of Gregorio Cortez ,7.1
4461,,Action|Crime|Drama|Mystery,The Streets of San Francisco             ,7.3
4462,Thomas Vinterberg,Drama,The Celebration ,8.1
4463,Steve Buscemi,Comedy|Drama,Trees Lounge ,7.2
4464,Ham Tran,Drama,Journey from the Fall ,7.4
4465,Rich Cowan,Drama,The Basket ,6.5
4466,Boris Rodriguez,Comedy|Horror,Eddie: The Sleepwalking Cannibal ,5.7
4467,Harold Becker,Action|Crime|Drama|Thriller,Mercury Rising ,6.1
4468,,Drama|Sci-Fi,Space: Above and Beyond             ,7.7
4469,Sadyk Sher-Niyaz,Action|Biography|Drama|History,Queen of the Mountains ,8.7
4470,Paul Donovan,Action|Sci-Fi,Def-Con 4 ,4.3
4471,Jonathan Kesselman,Comedy,The Hebrew Hammer ,6.2
4472,Arjun Sablok,Comedy|Musical|Romance,Neal 'N' Nikki ,3.3
4473,Craig Moss,Comedy,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,2.7
4474,Tyler Oliver,Horror|Romance|Thriller,Forget Me Not ,5.2
4475,Alfred Hitchcock,Drama|Film-Noir|Mystery|Thriller,Rebecca ,8.2
4476,Steve Miner,Horror|Mystery|Thriller,Friday the 13th Part 2 ,6.1
4477,Billy Wilder,Drama|Film-Noir,The Lost Weekend ,8
